Mod:Item:MetaData, Localized Name
TConstruct:pickaxeHead:13, 铜镐头
TConstruct:pickaxeHead:14, 青铜镐头
TConstruct:pickaxeHead:15, 耐酸铝镐头
TConstruct:pickaxeHead:16, 钢镐头
TConstruct:pickaxeHead:17, 史莱姆镐头
TConstruct:pickaxeHead:18, 生铁镐头
TConstruct:shovelHead:0, 木铲头
TConstruct:shovelHead:1, 石铲头
TConstruct:shovelHead:2, 铁铲头
TConstruct:shovelHead:3, 燧石铲头
TConstruct:shovelHead:4, 仙人掌铲头
TConstruct:shovelHead:5, 骨头铲头
TConstruct:shovelHead:6, 黑曜石铲头
TConstruct:shovelHead:7, 地狱岩铲头
TConstruct:shovelHead:8, 史莱姆铲头
TConstruct:shovelHead:9, 纸铲头
TConstruct:shovelHead:10, 钴铲头
TConstruct:shovelHead:11, 阿迪特铲头
TConstruct:shovelHead:12, 玛玉灵铲头
TConstruct:shovelHead:13, 铜铲头
TConstruct:shovelHead:14, 青铜铲头
TConstruct:shovelHead:15, 耐酸铝铲头
TConstruct:shovelHead:16, 钢铲头
TConstruct:shovelHead:17, 史莱姆铲头
TConstruct:shovelHead:18, 生铁铲头
TConstruct:hatchetHead:0, 木斧刃
TConstruct:hatchetHead:1, 石斧刃
TConstruct:hatchetHead:2, 铁斧刃
TConstruct:hatchetHead:3, 燧石斧刃
TConstruct:hatchetHead:4, 仙人掌斧刃
TConstruct:hatchetHead:5, 骨头斧刃
TConstruct:hatchetHead:6, 黑曜石斧刃
TConstruct:hatchetHead:7, 地狱岩斧刃
TConstruct:hatchetHead:8, 史莱姆斧刃
TConstruct:hatchetHead:9, 纸斧刃
TConstruct:hatchetHead:10, 钴斧刃
TConstruct:hatchetHead:11, 阿迪特斧刃
TConstruct:hatchetHead:12, 玛玉灵斧刃
TConstruct:hatchetHead:13, 铜斧刃
TConstruct:hatchetHead:14, 青铜斧刃
TConstruct:hatchetHead:15, 耐酸铝斧刃
TConstruct:hatchetHead:16, 钢斧刃
TConstruct:hatchetHead:17, 史莱姆斧刃
TConstruct:hatchetHead:18, 生铁斧刃
TConstruct:binding:0, 木绑定结
TConstruct:binding:1, 石绑定结
TConstruct:binding:2, 铁绑定结
TConstruct:binding:3, 燧石绑定结
TConstruct:binding:4, 仙人掌绑定结
TConstruct:binding:5, 骨头绑定结
TConstruct:binding:6, 黑曜石绑定结
TConstruct:binding:7, 地狱岩绑定结
TConstruct:binding:8, 史莱姆绑定结
TConstruct:binding:9, 纸绑定结
TConstruct:binding:10, 钴绑定结
TConstruct:binding:11, 阿迪特绑定结
TConstruct:binding:12, 玛玉灵绑定结
TConstruct:binding:13, 铜绑定结
TConstruct:binding:14, 青铜绑定结
TConstruct:binding:15, 耐酸铝绑定结
TConstruct:binding:16, 钢绑定结
TConstruct:binding:17, 史莱姆绑定结
TConstruct:binding:18, 生铁绑定结
TConstruct:toughBinding:0, 木坚韧绑定结
TConstruct:toughBinding:1, 石坚韧绑定结
TConstruct:toughBinding:2, 铁坚韧绑定结
TConstruct:toughBinding:3, 燧石坚韧绑定结
TConstruct:toughBinding:4, 仙人掌坚韧绑定结
TConstruct:toughBinding:5, 骨头坚韧绑定结
TConstruct:toughBinding:6, 黑曜石坚韧绑定结
TConstruct:toughBinding:7, 地狱岩坚韧绑定结
TConstruct:toughBinding:8, 史莱姆坚韧绑定结
TConstruct:toughBinding:9, 纸坚韧绑定结
TConstruct:toughBinding:10, 钴坚韧绑定结
TConstruct:toughBinding:11, 阿迪特坚韧绑定结
TConstruct:toughBinding:12, 玛玉灵坚韧绑定结
TConstruct:toughBinding:13, 铜坚韧绑定结
TConstruct:toughBinding:14, 青铜坚韧绑定结
TConstruct:toughBinding:15, 耐酸铝坚韧绑定结
TConstruct:toughBinding:16, 钢坚韧绑定结
TConstruct:toughBinding:17, 史莱姆坚韧绑定结
TConstruct:toughBinding:18, 生铁坚韧绑定结
TConstruct:toughRod:0, 木坚韧手柄
TConstruct:toughRod:1, 石坚韧手柄
TConstruct:toughRod:2, 铁坚韧手柄
TConstruct:toughRod:3, 燧石坚韧手柄
TConstruct:toughRod:4, 仙人掌坚韧手柄
TConstruct:toughRod:5, 骨头坚韧手柄
TConstruct:toughRod:6, 黑曜石坚韧手柄
TConstruct:toughRod:7, 地狱岩坚韧手柄
TConstruct:toughRod:8, 史莱姆坚韧手柄
TConstruct:toughRod:9, 纸坚韧手柄
TConstruct:toughRod:10, 钴坚韧手柄
TConstruct:toughRod:11, 阿迪特坚韧手柄
TConstruct:toughRod:12, 玛玉灵坚韧手柄
TConstruct:toughRod:13, 铜坚韧手柄
TConstruct:toughRod:14, 青铜坚韧手柄
TConstruct:toughRod:15, 耐酸铝坚韧手柄
TConstruct:toughRod:16, 钢坚韧手柄
TConstruct:toughRod:17, 史莱姆坚韧手柄
TConstruct:toughRod:18, 生铁坚韧手柄
TConstruct:heavyPlate:0, 木大板
TConstruct:heavyPlate:1, 石大板
TConstruct:heavyPlate:2, 铁大板
TConstruct:heavyPlate:3, 燧石大板
TConstruct:heavyPlate:4, 仙人掌大板
TConstruct:heavyPlate:5, 骨头大板
TConstruct:heavyPlate:6, 黑曜石大板
TConstruct:heavyPlate:7, 地狱岩大板
TConstruct:heavyPlate:8, 史莱姆大板
TConstruct:heavyPlate:9, 纸大板
TConstruct:heavyPlate:10, 钴大板
TConstruct:heavyPlate:11, 阿迪特大板
TConstruct:heavyPlate:12, 玛玉灵大板
TConstruct:heavyPlate:13, 铜大板
TConstruct:heavyPlate:14, 青铜大板
TConstruct:heavyPlate:15, 耐酸铝大板
TConstruct:heavyPlate:16, 钢大板
TConstruct:heavyPlate:17, 史莱姆大板
TConstruct:heavyPlate:18, 生铁大板
TConstruct:swordBlade:0, 木剑刃
TConstruct:swordBlade:1, 石剑刃
TConstruct:swordBlade:2, 铁剑刃
TConstruct:swordBlade:3, 燧石剑刃
TConstruct:swordBlade:4, 仙人掌剑刃
TConstruct:swordBlade:5, 骨头剑刃
TConstruct:swordBlade:6, 黑曜石剑刃
TConstruct:swordBlade:7, 地狱岩剑刃
TConstruct:swordBlade:8, 史莱姆剑刃
TConstruct:swordBlade:9, 纸剑刃
TConstruct:swordBlade:10, 钴剑刃
TConstruct:swordBlade:11, 阿迪特剑刃
TConstruct:swordBlade:12, 玛玉灵剑刃
TConstruct:swordBlade:13, 铜剑刃
TConstruct:swordBlade:14, 青铜剑刃
TConstruct:swordBlade:15, 耐酸铝剑刃
TConstruct:swordBlade:16, 钢剑刃
TConstruct:swordBlade:17, 史莱姆剑刃
TConstruct:swordBlade:18, 生铁剑刃
TConstruct:wideGuard:0, 木宽护手
TConstruct:wideGuard:1, 石宽护手
TConstruct:wideGuard:2, 铁宽护手
TConstruct:wideGuard:3, 燧石宽护手
TConstruct:wideGuard:4, 仙人掌宽护手
TConstruct:wideGuard:5, 骨头宽护手
TConstruct:wideGuard:6, 黑曜石宽护手
TConstruct:wideGuard:7, 地狱岩宽护手
TConstruct:wideGuard:8, 史莱姆宽护手
TConstruct:wideGuard:9, 纸宽护手
TConstruct:wideGuard:10, 钴宽护手
TConstruct:wideGuard:11, 阿迪特宽护手
TConstruct:wideGuard:12, 玛玉灵宽护手
TConstruct:wideGuard:13, 铜宽护手
TConstruct:wideGuard:14, 青铜宽护手
TConstruct:wideGuard:15, 耐酸铝宽护手
TConstruct:wideGuard:16, 钢宽护手
TConstruct:wideGuard:17, 史莱姆宽护手
TConstruct:wideGuard:18, 生铁宽护手
TConstruct:handGuard:0, 木护手
TConstruct:handGuard:1, 石护手
TConstruct:handGuard:2, 铁护手
TConstruct:handGuard:3, 燧石护手
TConstruct:handGuard:4, 仙人掌护手
TConstruct:handGuard:5, 骨头护手
TConstruct:handGuard:6, 黑曜石护手
TConstruct:handGuard:7, 地狱岩护手
TConstruct:handGuard:8, 史莱姆护手
TConstruct:handGuard:9, 纸护手
TConstruct:handGuard:10, 钴护手
TConstruct:handGuard:11, 阿迪特护手
TConstruct:handGuard:12, 玛玉灵护手
TConstruct:handGuard:13, 铜护手
TConstruct:handGuard:14, 青铜护手
TConstruct:handGuard:15, 耐酸铝护手
TConstruct:handGuard:16, 钢护手
TConstruct:handGuard:17, 史莱姆护手
TConstruct:handGuard:18, 生铁护手
TConstruct:crossbar:0, 木十字柄
TConstruct:crossbar:1, 石十字柄
TConstruct:crossbar:2, 铁十字柄
TConstruct:crossbar:3, 燧石十字柄
TConstruct:crossbar:4, 仙人掌十字柄
TConstruct:crossbar:5, 骨头十字柄
TConstruct:crossbar:6, 黑曜石十字柄
TConstruct:crossbar:7, 地狱岩十字柄
TConstruct:crossbar:8, 史莱姆十字柄
TConstruct:crossbar:9, 纸十字柄
TConstruct:crossbar:10, 钴十字柄
TConstruct:crossbar:11, 阿迪特十字柄
TConstruct:crossbar:12, 玛玉灵十字柄
TConstruct:crossbar:13, 铜十字柄
TConstruct:crossbar:14, 青铜十字柄
TConstruct:crossbar:15, 耐酸铝十字柄
TConstruct:crossbar:16, 钢十字柄
TConstruct:crossbar:17, 史莱姆十字柄
TConstruct:crossbar:18, 生铁十字柄
TConstruct:knifeBlade:0, 木刀刃
TConstruct:knifeBlade:1, 石刀刃
TConstruct:knifeBlade:2, 铁刀刃
TConstruct:knifeBlade:3, 燧石刀刃
TConstruct:knifeBlade:4, 仙人掌刀刃
TConstruct:knifeBlade:5, 骨头刀刃
TConstruct:knifeBlade:6, 黑曜石刀刃
TConstruct:knifeBlade:7, 地狱岩刀刃
TConstruct:knifeBlade:8, 史莱姆刀刃
TConstruct:knifeBlade:9, 纸刀刃
TConstruct:knifeBlade:10, 钴刀刃
TConstruct:knifeBlade:11, 阿迪特刀刃
TConstruct:knifeBlade:12, 玛玉灵刀刃
TConstruct:knifeBlade:13, 铜刀刃
TConstruct:knifeBlade:14, 青铜刀刃
TConstruct:knifeBlade:15, 耐酸铝刀刃
TConstruct:knifeBlade:16, 钢刀刃
TConstruct:knifeBlade:17, 史莱姆刀刃
TConstruct:knifeBlade:18, 生铁刀刃
TConstruct:frypanHead:0, 木盘
TConstruct:frypanHead:1, 石盘
TConstruct:frypanHead:2, 铁盘
TConstruct:frypanHead:3, 燧石盘
TConstruct:frypanHead:4, 仙人掌盘
TConstruct:frypanHead:5, 骨头盘
TConstruct:frypanHead:6, 黑曜石盘
TConstruct:frypanHead:7, 地狱岩盘
TConstruct:frypanHead:8, 史莱姆盘
TConstruct:frypanHead:9, 纸盘
TConstruct:frypanHead:10, 钴盘
TConstruct:frypanHead:11, 阿迪特盘
TConstruct:frypanHead:12, 玛玉灵盘
TConstruct:frypanHead:13, 铜盘
TConstruct:frypanHead:14, 青铜盘
TConstruct:frypanHead:15, 耐酸铝盘
TConstruct:frypanHead:16, 钢盘
TConstruct:frypanHead:17, 史莱姆盘
TConstruct:frypanHead:18, 生铁盘
TConstruct:signHead:0, 木牌板
TConstruct:signHead:1, 石牌板
TConstruct:signHead:2, 铁牌板
TConstruct:signHead:3, 燧石牌板
TConstruct:signHead:4, 仙人掌牌板
TConstruct:signHead:5, 骨头牌板
TConstruct:signHead:6, 黑曜石牌板
TConstruct:signHead:7, 地狱岩牌板
TConstruct:signHead:8, 史莱姆牌板
TConstruct:signHead:9, 纸牌板
TConstruct:signHead:10, 钴牌板
TConstruct:signHead:11, 阿迪特牌板
TConstruct:signHead:12, 玛玉灵牌板
TConstruct:signHead:13, 铜牌板
TConstruct:signHead:14, 青铜牌板
TConstruct:signHead:15, 耐酸铝牌板
TConstruct:signHead:16, 钢牌板
TConstruct:signHead:17, 史莱姆牌板
TConstruct:signHead:18, 生铁牌板
TConstruct:chiselHead:0, 木凿刃
TConstruct:chiselHead:1, 石凿刃
TConstruct:chiselHead:2, 铁凿刃
TConstruct:chiselHead:3, 燧石凿刃
TConstruct:chiselHead:4, 仙人掌凿刃
TConstruct:chiselHead:5, 骨头凿刃
TConstruct:chiselHead:6, 黑曜石凿刃
TConstruct:chiselHead:7, 地狱岩凿刃
TConstruct:chiselHead:8, 史莱姆凿刃
TConstruct:chiselHead:9, 纸凿刃
TConstruct:chiselHead:10, 钴凿刃
TConstruct:chiselHead:11, 阿迪特凿刃
TConstruct:chiselHead:12, 玛玉灵凿刃
TConstruct:chiselHead:13, 铜凿刃
TConstruct:chiselHead:14, 青铜凿刃
TConstruct:chiselHead:15, 耐酸铝凿刃
TConstruct:chiselHead:16, 钢凿刃
TConstruct:chiselHead:17, 史莱姆凿刃
TConstruct:chiselHead:18, 生铁凿刃
TConstruct:scytheBlade:0, 木镰刀刀刃
TConstruct:scytheBlade:1, 石镰刀刀刃
TConstruct:scytheBlade:2, 铁镰刀刀刃
TConstruct:scytheBlade:3, 燧石镰刀刀刃
TConstruct:scytheBlade:4, 仙人掌镰刀刀刃
TConstruct:scytheBlade:5, 骨头镰刀刀刃
TConstruct:scytheBlade:6, 黑曜石镰刀刀刃
TConstruct:scytheBlade:7, 地狱岩镰刀刀刃
TConstruct:scytheBlade:8, 史莱姆镰刀刀刃
TConstruct:scytheBlade:9, 纸镰刀刀刃
TConstruct:scytheBlade:10, 钴镰刀刀刃
TConstruct:scytheBlade:11, 阿迪特镰刀刀刃
TConstruct:scytheBlade:12, 玛玉灵镰刀刀刃
TConstruct:scytheBlade:13, 铜镰刀刀刃
TConstruct:scytheBlade:14, 青铜镰刀刀刃
TConstruct:scytheBlade:15, 耐酸铝镰刀刀刃
TConstruct:scytheBlade:16, 钢镰刀刀刃
TConstruct:scytheBlade:17, 史莱姆镰刀刀刃
TConstruct:scytheBlade:18, 生铁镰刀刀刃
TConstruct:broadAxeHead:0, 木宽斧刃
TConstruct:broadAxeHead:1, 石宽斧刃
TConstruct:broadAxeHead:2, 铁宽斧刃
TConstruct:broadAxeHead:3, 燧石宽斧刃
TConstruct:broadAxeHead:4, 仙人掌宽斧刃
TConstruct:broadAxeHead:5, 骨头宽斧刃
TConstruct:broadAxeHead:6, 黑曜石宽斧刃
TConstruct:broadAxeHead:7, 地狱岩宽斧刃
TConstruct:broadAxeHead:8, 史莱姆宽斧刃
TConstruct:broadAxeHead:9, 纸宽斧刃
TConstruct:broadAxeHead:10, 钴宽斧刃
TConstruct:broadAxeHead:11, 阿迪特宽斧刃
TConstruct:broadAxeHead:12, 玛玉灵宽斧刃
TConstruct:broadAxeHead:13, 铜宽斧刃
TConstruct:broadAxeHead:14, 青铜宽斧刃
TConstruct:broadAxeHead:15, 耐酸铝宽斧刃
TConstruct:broadAxeHead:16, 钢宽斧刃
TConstruct:broadAxeHead:17, 史莱姆宽斧刃
TConstruct:broadAxeHead:18, 生铁宽斧刃
TConstruct:excavatorHead:0, 木开掘铲头
TConstruct:excavatorHead:1, 石开掘铲头
TConstruct:excavatorHead:2, 铁开掘铲头
TConstruct:excavatorHead:3, 燧石开掘铲头
TConstruct:excavatorHead:4, 仙人掌开掘铲头
TConstruct:excavatorHead:5, 骨头开掘铲头
TConstruct:excavatorHead:6, 黑曜石开掘铲头
TConstruct:excavatorHead:7, 地狱岩开掘铲头
TConstruct:excavatorHead:8, 史莱姆开掘铲头
TConstruct:excavatorHead:9, 纸开掘铲头
TConstruct:excavatorHead:10, 钴开掘铲头
TConstruct:excavatorHead:11, 阿迪特开掘铲头
TConstruct:excavatorHead:12, 玛玉灵开掘铲头
TConstruct:excavatorHead:13, 铜开掘铲头
TConstruct:excavatorHead:14, 青铜开掘铲头
TConstruct:excavatorHead:15, 耐酸铝开掘铲头
TConstruct:excavatorHead:16, 钢开掘铲头
TConstruct:excavatorHead:17, 史莱姆开掘铲头
TConstruct:excavatorHead:18, 生铁开掘铲头
TConstruct:largeSwordBlade:0, 木大剑刃
TConstruct:largeSwordBlade:1, 石大剑刃
TConstruct:largeSwordBlade:2, 铁大剑刃
TConstruct:largeSwordBlade:3, 燧石大剑刃
TConstruct:largeSwordBlade:4, 仙人掌大剑刃
TConstruct:largeSwordBlade:5, 骨头大剑刃
TConstruct:largeSwordBlade:6, 黑曜石大剑刃
TConstruct:largeSwordBlade:7, 地狱岩大剑刃
TConstruct:largeSwordBlade:8, 史莱姆大剑刃
TConstruct:largeSwordBlade:9, 纸大剑刃
TConstruct:largeSwordBlade:10, 钴大剑刃
TConstruct:largeSwordBlade:11, 阿迪特大剑刃
TConstruct:largeSwordBlade:12, 玛玉灵大剑刃
TConstruct:largeSwordBlade:13, 铜大剑刃
TConstruct:largeSwordBlade:14, 青铜大剑刃
TConstruct:largeSwordBlade:15, 耐酸铝大剑刃
TConstruct:largeSwordBlade:16, 钢大剑刃
TConstruct:largeSwordBlade:17, 史莱姆大剑刃
TConstruct:largeSwordBlade:18, 生铁大剑刃
TConstruct:hammerHead:0, 木锤头
TConstruct:hammerHead:1, 石锤头
TConstruct:hammerHead:2, 铁锤头
TConstruct:hammerHead:3, 燧石锤头
TConstruct:hammerHead:4, 仙人掌锤头
TConstruct:hammerHead:5, 骨头锤头
TConstruct:hammerHead:6, 黑曜石锤头
TConstruct:hammerHead:7, 地狱岩锤头
TConstruct:hammerHead:8, 史莱姆锤头
TConstruct:hammerHead:9, 纸锤头
TConstruct:hammerHead:10, 钴锤头
TConstruct:hammerHead:11, 阿迪特锤头
TConstruct:hammerHead:12, 玛玉灵锤头
TConstruct:hammerHead:13, 铜锤头
TConstruct:hammerHead:14, 青铜锤头
TConstruct:hammerHead:15, 耐酸铝锤头
TConstruct:hammerHead:16, 钢锤头
TConstruct:hammerHead:17, 史莱姆锤头
TConstruct:hammerHead:18, 生铁锤头
TConstruct:creativeModifier, 创造工具强化槽
TConstruct:buckets:0, 桶装熔融铁
TConstruct:buckets:1, 桶装熔融金
TConstruct:buckets:2, 桶装熔融铜
TConstruct:buckets:3, 桶装熔融锡
TConstruct:buckets:4, 桶装熔融铝
TConstruct:buckets:5, 桶装熔融钴
TConstruct:buckets:6, 桶装熔融阿迪特
TConstruct:buckets:7, 桶装熔融青铜
TConstruct:buckets:8, 桶装熔融铝黄铜
TConstruct:buckets:9, 桶装熔融玛玉灵
TConstruct:buckets:10, 桶装熔融耐酸铝
TConstruct:buckets:11, 桶装熔融黑曜石
TConstruct:buckets:12, 桶装熔融钢
TConstruct:buckets:13, 桶装熔融玻璃
TConstruct:buckets:14, 桶装熔融石头
TConstruct:buckets:15, 桶装熔融绿宝石
TConstruct:buckets:16, 血桶
TConstruct:buckets:17, 桶装熔融镍
TConstruct:buckets:18, 桶装熔融铅
TConstruct:buckets:19, 桶装熔融银
TConstruct:buckets:20, 桶装熔融铂金
TConstruct:buckets:21, 桶装熔融因瓦合金
TConstruct:buckets:22, 桶装熔融琥珀金
TConstruct:buckets:23, 桶装熔融末影珍珠
TConstruct:buckets:24, 桶装史莱姆粘液
TConstruct:buckets:25, 桶装粘性凝胶
TConstruct:buckets:26, 桶装熔融生铁
TConstruct:buckets:27, 桶装熔融流明
TConstruct:buckets:28, 桶装熔融信素
TConstruct:buckets:29, 桶装熔融蕴魔金属
TConstruct:buckets:30, 桶装熔融末影
TConstruct:metalPattern:0, 锭铸模
TConstruct:metalPattern:1, 手柄铸模
TConstruct:metalPattern:2, 镐头铸模
TConstruct:metalPattern:3, 铲头铸模
TConstruct:metalPattern:4, 斧刃铸模
TConstruct:metalPattern:5, 剑刃铸模
TConstruct:metalPattern:6, 宽护手铸模
TConstruct:metalPattern:7, 护手铸模
TConstruct:metalPattern:8, 十字柄铸模
TConstruct:metalPattern:9, 绑定结铸模
TConstruct:metalPattern:10, 盘铸模
TConstruct:metalPattern:11, 牌板铸模
TConstruct:metalPattern:12, 刀刃铸模
TConstruct:metalPattern:13, 凿刃铸模
TConstruct:metalPattern:14, 坚韧手柄铸模
TConstruct:metalPattern:15, 坚韧绑定结铸模
TConstruct:metalPattern:16, 大板铸模
TConstruct:metalPattern:17, 宽斧刃铸模
TConstruct:metalPattern:18, 镰刀刀刃铸模
TConstruct:metalPattern:19, 开掘铲头铸模
TConstruct:metalPattern:20, 宽剑刃铸模
TConstruct:metalPattern:21, 锤头铸模
TConstruct:metalPattern:22, 大型护手铸模
TConstruct:metalPattern:25, 箭头铸模
TConstruct:metalPattern:26, 宝石铸模
TConstruct:metalPattern:27, 方块铸模
TConstruct:diamondApple:0, 钻石苹果
TConstruct:jerky:0, 牛肉干
TConstruct:jerky:1, 鸡肉干
TConstruct:jerky:2, 猪肉干
TConstruct:jerky:3, 羊肉干
TConstruct:jerky:4, 鱼干
TConstruct:jerky:5, 僵尸肉干
TConstruct:jerky:6, 黏胶液滴
TConstruct:jerky:7, 凝固血滴
TConstruct:heartCanister:0, 心之容器外壳
TConstruct:heartCanister:1, 微型红心
TConstruct:heartCanister:2, 红心容器
TConstruct:heartCanister:3, 微型黄心
TConstruct:heartCanister:4, 黄心容器
TConstruct:heartCanister:5, 微型绿星
TConstruct:heartCanister:6, 绿心容器
TConstruct:knapsack:0, 背包
TConstruct:helmetWood, 木头盔
TConstruct:chestplateWood, 木胸甲
TConstruct:leggingsWood, 木护腿
TConstruct:bootsWood, 木靴子
TConstruct:travelGoggles, 旅行者护目镜
TConstruct:travelVest, 旅行者马甲
TConstruct:travelWings, 旅行者之翼
TConstruct:travelBoots, 旅行者靴子
TConstruct:travelGlove, 旅行者手套
TConstruct:travelBelt, 旅行者腰带
TConstruct:bowstring:0, 弓弦
TConstruct:bowstring:2, 火焰弓弦
TConstruct:arrowhead:0, 木箭头
TConstruct:arrowhead:1, 石箭头
TConstruct:arrowhead:2, 铁箭头
TConstruct:arrowhead:3, 燧石箭头
TConstruct:arrowhead:4, 仙人掌箭头
TConstruct:arrowhead:5, 骨头箭头
TConstruct:arrowhead:6, 黑曜石箭头
TConstruct:arrowhead:7, 地狱岩箭头
TConstruct:arrowhead:8, 史莱姆箭头
TConstruct:arrowhead:9, 纸箭头
TConstruct:arrowhead:10, 钴箭头
TConstruct:arrowhead:11, 阿迪特箭头
TConstruct:arrowhead:12, 玛玉灵箭头
TConstruct:arrowhead:13, 铜箭头
TConstruct:arrowhead:14, 青铜箭头
TConstruct:arrowhead:15, 耐酸铝箭头
TConstruct:arrowhead:16, 钢箭头
TConstruct:arrowhead:17, 史莱姆箭头
TConstruct:arrowhead:18, 生铁箭头
TConstruct:fletching:0, 羽毛箭羽
TConstruct:fletching:1, 树叶箭羽
TConstruct:fletching:2, 史莱姆箭羽
TConstruct:fletching:3, 蓝史莱姆箭羽
TConstruct:fletching:4, 史莱姆树叶箭羽
TConstruct:ShurikenPart:0, 木回旋镖
TConstruct:ShurikenPart:1, 石回旋镖
TConstruct:ShurikenPart:2, 铁回旋镖
TConstruct:ShurikenPart:3, 燧石回旋镖
TConstruct:ShurikenPart:4, 仙人掌回旋镖
TConstruct:ShurikenPart:5, 骨头回旋镖
TConstruct:ShurikenPart:6, 黑曜石回旋镖
TConstruct:ShurikenPart:7, 地狱岩回旋镖
TConstruct:ShurikenPart:8, 史莱姆回旋镖
TConstruct:ShurikenPart:9, 纸回旋镖
TConstruct:ShurikenPart:10, 钴回旋镖
TConstruct:ShurikenPart:11, 阿迪特回旋镖
TConstruct:ShurikenPart:12, 玛玉灵回旋镖
TConstruct:ShurikenPart:13, 铜回旋镖
TConstruct:ShurikenPart:14, 青铜回旋镖
TConstruct:ShurikenPart:15, 耐酸铝回旋镖
TConstruct:ShurikenPart:16, 钢回旋镖
TConstruct:ShurikenPart:17, 史莱姆回旋镖
